0	1.4285705	0
11.42857	1.4285705	0
0	4.2857135	0.17857
11.42857	4.2857135	0.17857
0	7.1428565	0
11.42857	7.1428565	0
0	9.9999995	-0.17857
11.42857	9.9999995	-0.17857
1.4285705	0	0
1.4285705	11.42857	0
4.2857135	0	-0.17857
4.2857135	11.42857	-0.17857
7.1428565	0	0
7.1428565	11.42857	0
9.9999995	0	0.17857
9.9999995	11.42857	0.17857
