Nodes	164
//Yarn 1
Node	1	0	0.416685	0
Node	2	0.035664358535505	0.416685	0.005805740562865
Node	3	0.07132871707101	0.416685	0.01161148112573
Node	4	0.106959731296855	0.416685	0.018192476363845
Node	5	0.1425907455227	0.416685	0.02477347160196
Node	6	0.17828844836785	0.416685	0.02980395748958
Node	7	0.213986151213	0.416685	0.0348344433772
Node	8	0.2498505756065	0.416685	0.0359886558886
Node	9	0.285715	0.416685	0.0371428684
Node	10	0.32160443262575	0.416685	0.03452367465184
Node	11	0.3574938652515	0.416685	0.03190448090368
Node	12	0.39323324848375	0.416685	0.027550717325375
Node	13	0.428972631716	0.416685	0.02319695374707
Node	14	0.46461198201925	0.416685	0.017686810281995
Node	15	0.5002513323225	0.416685	0.01217666681692
Node	16	0.53584066616125	0.416685	0.00608833340846001
Node	17	0.57143	0.416685	2.168404344971E-17
Node	18	0.60701933383875	0.416685	-0.00608833340845999
Node	19	0.6426086676775	0.416685	-0.01217666681692
Node	20	0.67824801798075	0.416685	-0.017686810281995
Node	21	0.713887368284	0.416685	-0.02319695374707
Node	22	0.74962675151625	0.416685	-0.027550717325375
Node	23	0.7853661347485	0.416685	-0.03190448090368
Node	24	0.82125556737425	0.416685	-0.03452367465184
Node	25	0.857145	0.416685	-0.0371428684
Node	26	0.8930094243935	0.416685	-0.0359886558886
Node	27	0.928873848787	0.416685	-0.0348344433772
Node	28	0.964571551632	0.416685	-0.02980395748958
Node	29	1.000269254477	0.416685	-0.02477347160196
Node	30	1.035900268703	0.416685	-0.018192476363845
Node	31	1.071531282929	0.416685	-0.01161148112573
Node	32	1.1071956414645	0.416685	-0.005805740562865
Node	33	1.14286	0.416685	0
//Yarn 2
Node	34	0	1.249985	0
Node	35	0.035664358535505	1.249985	-0.005805740562865
Node	36	0.07132871707101	1.249985	-0.01161148112573
Node	37	0.106959731296855	1.249985	-0.018192476363845
Node	38	0.1425907455227	1.249985	-0.02477347160196
Node	39	0.17828844836785	1.249985	-0.02980395748958
Node	40	0.213986151213	1.249985	-0.0348344433772
Node	41	0.2498505756065	1.249985	-0.0359886558886
Node	42	0.285715	1.249985	-0.0371428684
Node	43	0.32160443262575	1.249985	-0.03452367465184
Node	44	0.3574938652515	1.249985	-0.03190448090368
Node	45	0.39323324848375	1.249985	-0.027550717325375
Node	46	0.428972631716	1.249985	-0.02319695374707
Node	47	0.46461198201925	1.249985	-0.017686810281995
Node	48	0.5002513323225	1.249985	-0.01217666681692
Node	49	0.53584066616125	1.249985	-0.00608833340846001
Node	50	0.57143	1.249985	-2.168404344971E-17
Node	51	0.60701933383875	1.249985	0.00608833340845999
Node	52	0.6426086676775	1.249985	0.01217666681692
Node	53	0.67824801798075	1.249985	0.017686810281995
Node	54	0.713887368284	1.249985	0.02319695374707
Node	55	0.74962675151625	1.249985	0.027550717325375
Node	56	0.7853661347485	1.249985	0.03190448090368
Node	57	0.82125556737425	1.249985	0.03452367465184
Node	58	0.857145	1.249985	0.0371428684
Node	59	0.8930094243935	1.249985	0.0359886558886
Node	60	0.928873848787	1.249985	0.0348344433772
Node	61	0.964571551632	1.249985	0.02980395748958
Node	62	1.000269254477	1.249985	0.02477347160196
Node	63	1.035900268703	1.249985	0.018192476363845
Node	64	1.071531282929	1.249985	0.01161148112573
Node	65	1.1071956414645	1.249985	0.005805740562865
Node	66	1.14286	1.249985	0
//Yarn 3
Node	67	0.285715	0	0
Node	68	0.285715	0.034684226736295	-0.00550410155643
Node	69	0.285715	0.06936845347259	-0.01100820311286
Node	70	0.285715	0.104006970045545	-0.017546060278015
Node	71	0.285715	0.1386454866185	-0.02408391744317
Node	72	0.285715	0.1732839994195	-0.030621859911285
Node	73	0.285715	0.2079225122205	-0.0371598023794
Node	74	0.285715	0.24260672764115	-0.042664159844715
Node	75	0.285715	0.2772909430618	-0.04816851731003
Node	76	0.285715	0.3120665674935	-0.051605619466785
Node	77	0.285715	0.3468421919252	-0.05504272162354
Node	78	0.285715	0.3817549317594	-0.05537889816597
Node	79	0.285715	0.4166676715936	-0.0557150747084
Node	80	0.285715	0.4515995102978	-0.05342755583849
Node	81	0.285715	0.486531349002	-0.05114003696858
Node	82	0.285715	0.52134888152775	-0.04756775222489
Node	83	0.285715	0.5561664140535	-0.0439954674812
Node	84	0.285715	0.5908925016286	-0.039395370102065
Node	85	0.285715	0.6256185892037	-0.03479527272293
Node	86	0.285715	0.66027609306585	-0.029424315867215
Node	87	0.285715	0.694933596928	-0.0240533590115
Node	88	0.285715	0.72954537831485	-0.018168495838055
Node	89	0.285715	0.7641571597017	-0.01228363266461
Node	90	0.285715	0.79874607985085	-0.006141816332305
Node	91	0.285715	0.833335	1.734723475977E-18
Node	92	0.285715	0.86792392014915	0.006141816332305
Node	93	0.285715	0.9025128402983	0.01228363266461
Node	94	0.285715	0.93712462168515	0.018168495838055
Node	95	0.285715	0.971736403072	0.0240533590115
