TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ
3.119823e-01	4.899980e+00	9.445435e+00	2.652407e-02	1.644361e-05	-5.628155e-05	-1.532799e-02	1.136740e+04	7.554609e+05	9.797805e-08	-3.032058e-02	-4.058107e-03	1.004436e+04
3.119881e-01	4.899987e+00	9.445442e+00	2.632291e-02	-1.936667e-05	-5.045770e-05	-1.541361e-02	1.145673e+04	7.725713e+05	9.729192e-07	-2.764553e-01	-6.707037e-02	-8.407379e+03
3.119968e-01	4.899997e+00	9.445452e+00	1.081743e-02	-3.341907e-05	4.284772e-05	-1.507559e-02	1.292705e+04	7.687115e+05	-5.791662e-09	-1.837432e-01	-1.107762e-01	-5.405063e+03
3.120055e-01	4.900007e+00	9.445462e+00	1.919773e-02	9.476246e-06	4.328332e-05	-1.525760e-02	1.152680e+04	7.547458e+05	1.479835e-06	-3.300517e-01	-3.337318e-04	2.312194e+04
3.120142e-01	4.900017e+00	9.445472e+00	3.352224e-02	4.363777e-05	-3.237636e-05	-1.537710e-02	1.172310e+04	7.736967e+05	5.589391e-08	6.212995e-01	7.297233e-02	-1.553369e+04
3.120229e-01	4.900026e+00	9.445481e+00	1.440267e-02	2.983043e-06	-1.982913e-05	-1.497073e-02	1.348632e+04	7.702307e+05	-4.327012e-08	-1.223106e-02	-2.681711e-03	-1.393293e+04
3.120359e-01	4.900041e+00	9.445496e+00	1.597960e-02	-4.443474e-05	4.400093e-05	-1.541864e-02	1.077227e+04	7.529106e+05	3.337314e-05	1.558100e+00	1.952894e-02	3.168165e+04
3.120489e-01	4.900056e+00	9.445511e+00	3.135119e-02	1.052494e-05	-9.227337e-06	-1.543293e-02	1.159861e+04	7.755666e+05	1.784843e-05	1.750578e-01	1.432536e-02	-2.083342e+04
3.120620e-01	4.900071e+00	9.445526e+00	1.381584e-02	3.852795e-05	-3.668457e-05	-1.480992e-02	1.409161e+04	7.699443e+05	-1.034678e-06	4.045152e-01	1.683574e-01	-8.709017e+03
3.120750e-01	4.900086e+00	9.445541e+00	1.841992e-02	-2.550428e-05	3.491940e-05	-1.544810e-02	1.056313e+04	7.506310e+05	1.093511e-04	7.771350e-01	9.270029e-03	3.758918e+04
3.120945e-01	4.900108e+00	9.445563e+00	2.767111e-02	-1.746609e-05	-1.035920e-05	-1.541603e-02	1.188554e+04	7.792430e+05	2.592577e-05	-7.755783e-01	-5.037043e-02	-3.173062e+04
3.121141e-01	4.900130e+00	9.445585e+00	1.381770e-02	3.688989e-05	-3.785096e-05	-1.485746e-02	1.367975e+04	7.656466e+05	1.547400e-06	-1.906081e-01	1.382480e-01	4.069197e+03
3.121336e-01	4.900152e+00	9.445607e+00	2.384696e-02	-1.252343e-05	3.858573e-05	-1.558094e-02	1.011065e+04	7.505953e+05	1.023526e-05	5.664851e-02	-2.621394e-05	3.153551e+04
3.121532e-01	4.900174e+00	9.445629e+00	2.565470e-02	-2.405661e-05	-1.491463e-05	-1.538728e-02	1.218975e+04	7.824010e+05	9.921510e-06	-1.418058e+00	-7.257137e-02	-4.086978e+04
3.121825e-01	4.900208e+00	9.445663e+00	1.320208e-02	2.873689e-05	-2.677698e-05	-1.492438e-02	1.305748e+04	7.592833e+05	1.213048e-06	-9.320758e-01	1.031736e-01	2.513750e+04
3.122118e-01	4.900241e+00	9.445696e+00	2.760132e-02	-4.602284e-06	3.511732e-05	-1.563287e-02	1.023060e+04	7.552675e+05	-7.403432e-07	-6.841744e-02	-1.210880e-02	1.259967e+04
3.122412e-01	4.900274e+00	9.445729e+00	2.165205e-02	-2.067752e-05	-2.455493e-05	-1.527557e-02	1.262896e+04	7.826802e+05	4.799209e-04	-1.281656e+00	-1.099197e-01	-3.739925e+04
3.122705e-01	4.900308e+00	9.445763e+00	1.308213e-02	2.769751e-05	-1.896495e-05	-1.492734e-02	1.282833e+04	7.555929e+05	-2.513116e-08	-1.536958e+00	1.132645e-01	3.951662e+04
3.123145e-01	4.900358e+00	9.445813e+00	2.647614e-02	-9.997077e-06	2.534276e-05	-1.539207e-02	1.177981e+04	7.766922e+05	1.692154e-05	-8.664254e-02	-1.229995e-02	-1.898211e+04
3.123585e-01	4.900408e+00	9.445863e+00	2.032633e-02	-1.374801e-05	-2.022791e-05	-1.535947e-02	1.183762e+04	7.666316e+05	7.822382e-08	-3.682775e-01	3.191877e-03	-1.298424e+04
3.124025e-01	4.900458e+00	9.445913e+00	1.629291e-02	2.756405e-05	-5.378020e-06	-1.506175e-02	1.223561e+04	7.540357e+05	3.289824e-07	-1.651244e+00	8.016379e-02	3.955387e+04
3.124464e-01	4.900508e+00	9.445963e+00	2.853568e-02	-1.632072e-05	1.859133e-05	-1.547586e-02	1.178831e+04	7.813612e+05	1.414448e-05	-5.338297e-01	-2.570673e-02	-3.578364e+04
3.125124e-01	4.900583e+00	9.446038e+00	1.483593e-02	-2.562358e-07	-2.514358e-05	-1.514425e-02	1.229749e+04	7.614680e+05	-8.759525e-08	9.690165e-02	-1.026084e-02	1.469158e+04
3.125784e-01	4.900658e+00	9.446113e+00	2.194242e-02	1.737781e-05	6.708760e-06	-1.529921e-02	1.150357e+04	7.570963e+05	-1.477019e-09	-5.702365e-01	4.408086e-03	2.001394e+04
3.126444e-01	4.900733e+00	9.446188e+00	2.661199e-02	-2.003660e-05	7.409957e-06	-1.544888e-02	1.198799e+04	7.828573e+05	2.434615e-06	-8.625194e-01	-4.212255e-02	-3.740114e+04
3.127104e-01	4.900808e+00	9.446263e+00	1.182012e-02	1.006474e-05	-2.852902e-05	-1.501128e-02	1.271664e+04	7.590997e+05	-2.715533e-07	-3.087780e-01	2.563596e-02	3.193444e+04
3.128093e-01	4.900920e+00	9.446375e+00	2.423480e-02	3.024427e-06	2.043744e-05	-1.526499e-02	1.220051e+04	7.769304e+05	1.528620e-05	1.033283e-01	2.809337e-02	-1.123863e+04
3.129083e-01	4.901033e+00	9.446488e+00	2.493041e-02	-1.381837e-05	9.883172e-07	-1.556946e-02	1.105112e+04	7.670599e+05	1.845372e-06	-3.242783e-01	3.097272e-02	-1.491325e+04
3.130073e-01	4.901145e+00	9.446600e+00	1.308542e-02	1.552509e-05	-2.306523e-05	-1.504499e-02	1.260866e+04	7.587075e+05	1.594854e-06	-6.775865e-01	4.793131e-02	3.478159e+04
3.131063e-01	4.901258e+00	9.446713e+00	2.812899e-02	-5.745814e-06	2.496928e-05	-1.543212e-02	1.196302e+04	7.814134e+05	1.749638e-05	-1.102972e-02	-2.406558e-03	-2.776488e+04
3.132547e-01	4.901426e+00	9.446881e+00	1.750519e-02	-3.854214e-06	-1.666268e-05	-1.529732e-02	1.168731e+04	7.640780e+05	2.659363e-08	8.987861e-02	-7.133238e-03	9.240240e+03
3.133289e-01	4.901511e+00	9.446966e+00	1.224256e-02	1.927054e-05	-2.567020e-05	-1.501737e-02	1.253189e+04	7.589656e+05	2.002926e-06	-9.968439e-01	7.042918e-02	3.997966e+04
3.134032e-01	4.901595e+00	9.447050e+00	3.665376e-02	-1.944538e-05	3.788307e-05	-1.576237e-02	1.126948e+04	7.904380e+05	2.243221e-05	-7.961677e-01	-2.941767e-03	-5.915846e+04
3.134774e-01	4.901679e+00	9.447134e+00	7.935553e-03	7.583867e-06	-3.865080e-05	-1.495782e-02	1.290750e+04	7.615254e+05	4.800131e-04	-1.561857e-01	-1.501022e-02	3.996495e+04
3.135145e-01	4.901721e+00	9.447176e+00	1.406529e-02	2.533435e-05	-2.176557e-05	-1.502703e-02	1.252024e+04	7.586886e+05	-1.527951e-09	-1.428504e+00	9.412790e-02	4.092711e+04
3.135516e-01	4.901764e+00	9.447219e+00	4.416721e-02	-3.336196e-05	4.570489e-05	-1.606899e-02	1.063991e+04	8.014136e+05	3.172318e-09	-2.546018e+00	4.353878e-02	-9.105400e+04
3.135887e-01	4.901806e+00	9.447261e+00	-3.274096e-03	1.865968e-05	-5.982945e-05	-1.463901e-02	1.398748e+04	7.591756e+05	-4.580434e-07	-1.455400e+00	1.204946e-01	7.929098e+04
3.136259e-01	4.901848e+00	9.447303e+00	2.634604e-02	1.348102e-05	1.456402e-05	-1.520514e-02	1.270431e+04	7.803485e+05	7.306742e-06	2.897120e-01	7.307395e-02	-1.461464e+04
3.136815e-01	4.901911e+00	9.447366e+00	3.172206e-02	-2.554023e-05	2.813823e-05	-1.597280e-02	1.003674e+04	7.740420e+05	1.204295e-06	-1.165608e+00	1.280079e-01	-3.513912e+04
3.137372e-01	4.901974e+00	9.447429e+00	2.739600e-03	1.979438e-05	-4.904969e-05	-1.479473e-02	1.353360e+04	7.592291e+05	2.364250e-07	-1.424095e+00	1.120327e-01	6.504908e+04
3.137929e-01	4.902038e+00	9.447493e+00	3.567533e-02	1.752028e-06	3.350681e-05	-1.551239e-02	1.208577e+04	7.879848e+05	1.136254e-05	4.757651e-01	1.471149e-02	-4.731534e+04
3.138485e-01	4.902101e+00	9.447556e+00	1.934687e-02	-2.146114e-05	4.121276e-06	-1.562098e-02	1.080512e+04	7.672892e+05	6.259223e-06	-1.766859e-02	4.077759e-02	-4.874055e+02
3.139320e-01	4.902196e+00	9.447651e+00	1.426699e-02	2.205289e-05	-2.952573e-05	-1.505148e-02	1.274354e+04	7.614644e+05	1.548084e-06	-1.017401e+00	7.900423e-02	3.603438e+04
3.140156e-01	4.902291e+00	9.447746e+00	3.250540e-02	-6.246354e-06	2.862840e-05	-1.552704e-02	1.211777e+04	7.881728e+05	1.610702e-05	-3.862374e-02	-2.560280e-03	-4.379621e+04
3.140991e-01	4.902386e+00	9.447841e+00	1.173084e-02	-1.347921e-05	-1.416598e-05	-1.534608e-02	1.166059e+04	7.643230e+05	-1.681619e-07	5.459650e-01	-1.936024e-02	2.421470e+04
3.141408e-01	4.902433e+00	9.447888e+00	1.502359e-02	3.738231e-05	-3.846989e-05	-1.490640e-02	1.324745e+04	7.614020e+05	1.721921e-06	-2.105761e+00	1.864045e-01	4.245499e+04
3.141826e-01	4.902481e+00	9.447936e+00	3.954568e-02	-2.807804e-05	4.577384e-05	-1.592145e-02	1.114293e+04	7.987617e+05	1.517070e-05	-1.784338e+00	1.967058e-02	-7.729565e+04
3.142243e-01	4.902528e+00	9.447983e+00	1.808503e-03	1.915598e-08	-3.915667e-05	-1.500126e-02	1.275150e+04	7.608110e+05	4.257523e-03	3.531147e-01	-2.079283e-01	6.056022e+04
3.142452e-01	4.902552e+00	9.448007e+00	1.914048e-02	5.177802e-05	-4.688628e-05	-1.478928e-02	1.382714e+04	7.629736e+05	-1.673470e-10	-2.624615e+00	2.988112e-01	3.795692e+04
3.142556e-01	4.902564e+00	9.448019e+00	6.727639e-02	-2.907892e-05	1.080873e-04	-1.653755e-02	1.062692e+04	8.244858e+05	3.893663e-06	-2.119722e+00	5.706387e-02	-1.772702e+05
3.142661e-01	4.902575e+00	9.448030e+00	-2.790993e-02	-4.327855e-05	-3.732346e-06	-1.537792e-02	9.929515e+03	7.512418e+05	-3.955793e-07	7.705058e+00	9.971752e-02	1.520423e+05
3.142765e-01	4.902587e+00	9.448042e+00	4.827593e-03	2.422975e-05	-1.073829e-04	-1.456658e-02	1.533044e+04	7.784543e+05	1.759005e-03	-3.850047e-01	2.851009e-01	2.114673e+04
3.142870e-01	4.902599e+00	9.448054e+00	8.873215e-02	2.304212e-05	7.019782e-05	-1.615024e-02	1.157237e+04	8.062148e+05	2.464159e-02	5.989912e+00	-5.114583e-01	-1.603963e+05
3.143026e-01	4.902617e+00	9.448072e+00	-2.155765e-02	-2.643750e-05	6.615852e-05	-1.572444e-02	8.538724e+03	7.467754e+05	-3.831738e-07	2.520379e+00	8.477366e-02	1.465098e+05
3.143183e-01	4.902635e+00	9.448090e+00	-6.993455e-03	-4.410307e-06	-1.048939e-04	-1.500268e-02	1.404015e+04	7.890394e+05	9.116248e-03	-6.336913e-02	-5.965634e-01	-3.852272e+03
3.143339e-01	4.902653e+00	9.448108e+00	8.978879e-02	1.189842e-05	3.530125e-05	-1.594981e-02	1.142572e+04	7.891197e+05	-1.840817e-09	2.376259e+00	-3.419676e-01	-1.256698e+05
3.143496e-01	4.902670e+00	9.448125e+00	-1.997313e-02	1.766008e-07	9.034629e-05	-1.535716e-02	1.019358e+04	7.448737e+05	-9.801734e-07	-3.407391e+00	7.501180e-03	1.578748e+05
3.143731e-01	4.902697e+00	9.448152e+00	9.283581e-03	3.947452e-07	-1.081915e-04	-1.537393e-02	1.334762e+04	8.060138e+05	1.441949e-07	-1.272322e+00	-2.649143e-01	-7.266562e+04
3.143966e-01	4.902724e+00	9.448179e+00	7.652640e-02	-4.731432e-06	1.330241e-05	-1.572900e-02	1.114470e+04	7.763078e+05	3.467576e-07	-2.324761e-01	6.273489e-02	-5.477300e+04
3.144200e-01	4.902750e+00	9.448205e+00	-2.699852e-02	7.077061e-06	8.596949e-05	-1.520114e-02	1.138784e+04	7.551097e+05	-7.138078e-07	-4.360080e+00	2.338935e-01	1.465713e+05
3.144435e-01	4.902777e+00	9.448232e+00	2.509522e-02	6.866028e-06	-1.231045e-04	-1.568146e-02	1.293636e+04	8.181849e+05	2.542960e-02	-1.431930e+00	-2.026674e-01	-1.230727e+05
3.144788e-01	4.902817e+00	9.448272e+00	5.137364e-02	-1.427015e-05	4.166160e-05	-1.528277e-02	1.120478e+04	7.476866e+05	-6.984919e-09	4.206180e-01	1.254198e-01	3.923154e+04
3.145140e-01	4.902857e+00	9.448312e+00	-1.517795e-02	1.211623e-05	5.638623e-05	-1.529084e-02	1.193588e+04	7.673160e+05	4.433859e-06	-2.199232e+00	2.962624e-01	7.347542e+04
3.145492e-01	4.902897e+00	9.448352e+00	3.897941e-02	3.340860e-06	-1.238051e-04	-1.587131e-02	1.244033e+04	8.186144e+05	5.732819e-03	-2.282401e+00	-2.234773e-01	-1.300730e+05
3.145844e-01	4.902937e+00	9.448392e+00	3.563408e-02	-1.838969e-05	7.196295e-05	-1.489404e-02	1.208916e+04	7.357241e+05	6.259747e-04	1.071443e+00	8.518260e-02	9.922760e+04
3.146373e-01	4.902997e+00	9.448452e+00	-1.902670e-03	1.781141e-05	-6.861780e-06	-1.555296e-02	1.187798e+04	7.897933e+05	8.419738e-08	5.729251e-01	3.184034e-01	-2.215197e+04
3.146901e-01	4.903057e+00	9.448512e+00	4.251542e-02	-5.523456e-06	-7.272674e-05	-1.618961e-02	1.032764e+04	7.856810e+05	-1.083528e-05	-1.290787e+00	1.012410e-01	-6.402831e+04
3.147430e-01	4.903117e+00	9.448572e+00	2.208912e-02	-1.265903e-05	8.753795e-05	-1.488116e-02	1.278428e+04	7.381356e+05	-9.589712e-09	1.294233e-01	4.236164e-03	1.129977e+05
3.147958e-01	4.903177e+00	9.448632e+00	4.580011e-03	2.212517e-05	-5.576439e-05	-1.553269e-02	1.279726e+04	8.121977e+05	1.269938e-06	1.824095e+00	3.255006e-01	-8.312882e+04
3.148751e-01	4.903268e+00	9.448723e+00	4.221789e-02	-1.859355e-05	-1.608234e-06	-1.593858e-02	9.658450e+03	7.568388e+05	5.614129e-08	4.362120e-01	2.258949e-01	1.885988e+04
3.149544e-01	4.903358e+00	9.448813e+00	1.455918e-02	-2.359506e-06	6.309310e-05	-1.556981e-02	1.203052e+04	7.555009e+05	2.175584e-06	-5.201337e-01	6.651486e-03	6.243041e+04
3.150336e-01	4.903448e+00	9.448903e+00	1.289988e-02	1.874286e-05	-7.805685e-05	-1.577168e-02	1.288591e+04	8.149068e+05	6.838341e-03	1.252804e+00	-2.731752e-01	-9.758278e+04
3.151129e-01	4.903538e+00	9.448993e+00	4.239496e-02	-2.623394e-05	3.564924e-05	-1.528224e-02	1.079795e+04	7.427333e+05	-1.821900e-08	1.814802e+00	2.821349e-01	6.921316e+04
3.152318e-01	4.903673e+00	9.449128e+00	7.581230e-03	1.105135e-05	1.963707e-05	-1.621573e-02	1.096604e+04	7.822398e+05	5.628026e-07	1.838737e-01	1.571837e-01	-9.417949e+03
3.153507e-01	4.903808e+00	9.449263e+00	2.377957e-02	4.990013e-06	-4.344897e-05	-1.674133e-02	1.073233e+04	7.887821e+05	1.016234e-05	2.748338e-02	6.083365e-04	-5.044014e+04
3.154696e-01	4.903943e+00	9.449398e+00	3.709027e-02	-2.357809e-05	5.203166e-05	-1.520320e-02	1.220221e+04	7.422407e+05	6.291242e-04	1.701867e+00	1.721387e-01	8.258751e+04
3.155290e-01	4.904011e+00	9.449466e+00	-5.342816e-03	2.717080e-05	-1.531030e-05	-1.532706e-02	1.369916e+04	8.090511e+05	9.849315e-05	2.404547e+00	7.678038e-01	-5.801998e+04
3.155885e-01	4.904078e+00	9.449533e+00	4.590776e-02	-1.747062e-05	-3.913305e-05	-1.624934e-02	9.399405e+03	7.642451e+05	1.387933e-06	-4.211829e-02	3.509888e-01	-7.371915e+02
3.156479e-01	4.904146e+00	9.449601e+00	2.123625e-02	-1.079086e-05	6.334468e-05	-1.534055e-02	1.305102e+04	7.547419e+05	2.026822e-04	2.500466e-01	-2.055453e-02	6.480090e+04
3.157074e-01	4.904213e+00	9.449668e+00	1.778619e-03	2.721479e-05	-4.192225e-05	-1.554890e-02	1.359041e+04	8.155008e+05	5.129006e-03	2.635985e+00	1.357404e-01	-8.073888e+04
3.157966e-01	4.904315e+00	9.449770e+00	4.643546e-02	-2.847220e-05	5.189736e-06	-1.579354e-02	9.801585e+03	7.490606e+05	8.942880e-07	1.626072e+00	4.475646e-01	4.859438e+04
3.158857e-01	4.904416e+00	9.449871e+00	1.247694e-02	2.057685e-06	4.506266e-05	-1.593370e-02	1.252077e+04	7.730451e+05	1.949957e-09	-2.150112e-01	5.425345e-02	1.975875e+04
3.159749e-01	4.904517e+00	9.449972e+00	1.331615e-02	1.933984e-05	-5.517296e-05	-1.628112e-02	1.210574e+04	8.023472e+05	2.746118e-04	1.434008e+00	1.569818e-01	-6.857097e+04
3.160641e-01	4.904619e+00	9.450074e+00	4.647847e-02	-3.463143e-05	2.963217e-05	-1.527000e-02	1.120269e+04	7.425169e+05	1.269408e-03	2.824559e+00	4.524357e-01	7.629219e+04
3.161979e-01	4.904771e+00	9.450226e+00	4.308101e-03	1.704047e-05	1.021303e-05	-1.624174e-02	1.203964e+04	7.970616e+05	2.817978e-08	1.005318e+00	3.408780e-01	-3.612590e+04
3.163316e-01	4.904923e+00	9.450378e+00	2.443980e-02	1.657791e-06	-1.757988e-05	-1.756214e-02	1.002237e+04	7.815815e+05	2.460917e-05	2.663991e-02	-4.770136e-03	-2.279658e+04
3.164654e-01	4.905075e+00	9.450530e+00	3.937522e-02	-2.934058e-05	4.257910e-05	-1.587290e-02	1.211115e+04	7.473882e+05	1.925298e-04	2.102669e+00	2.652717e-01	7.269349e+04
3.165992e-01	4.905227e+00	9.450682e+00	5.986799e-05	2.720855e-05	-2.857263e-05	-1.551068e-02	1.329120e+04	8.131592e+05	4.002318e-04	2.752264e+00	6.337646e-01	-6.973634e+04
3.167998e-01	4.905455e+00	9.450910e+00	3.726357e-02	-2.143299e-05	1.931837e-05	-1.833875e-02	8.082577e+03	7.599620e+05	-2.247543e-08	6.843554e-01	2.029392e-01	3.275612e+04
